samp1,samp2,num_sites_where_both_havedata,N_both_het,N_hom_het,N_hom_alt_hom_ref,N_hom_hom_ref,N_hom_hom_alt,pairwise_pi,pairwise_geno
2014NkNMH1005,2015KdHi0302b,1267,27,39,43,1149,9,66.16666667,62.5
2014NkNMH1005,2014NkSMH2901,1290,31,48,81,1130,0,98.66666667,105
2014NkNMH1005,2015APRMd20,1305,21,56,171,1041,16,156,199
2014NkNMH1005,2015PhoMH21,1029,12,56,128,825,8,121.3333333,156
2014NkNMH1005,2015NkNLo2805,1243,34,43,78,1077,11,96.16666667,99.5
2014NkNMH1005,2014NkNML0504,1286,25,52,75,1134,0,92.66666667,101
2014NkNMH1005,2015NkNLo2103b,1243,29,49,78,1076,11,95.83333333,102.5
2014NkNMH1005,2012HBMd01,1292,36,54,29,1133,40,70.33333333,56
2014NkNMH1005,2015NkSHi1502,1226,28,49,74,1075,0,92.5,98.5
2014NkNMH1005,2015NkNMH1001,1235,33,48,72,1082,0,94,96
2014NkNMH1005,2015SSML06,1478,40,79,147,1193,19,164.1666667,186.5
2014NkNMH1005,2015SSLo09,1267,31,55,142,1021,18,142.8333333,169.5
2014NkNMH1005,2015NkNLo0302,1240,37,45,78,1069,11,99.16666667,100.5
2014NkNMH1005,2015KobHi01,1207,32,55,141,961,18,142.8333333,168.5
2014NkNMH1005,2014NkSLo2604,1199,28,53,44,1067,7,74.5,70.5
2014NkNMH1005,2014NkSMH1801,1286,37,56,72,1121,0,100.6666667,100
2014NkNMH1005,2015NkSML2703b,1301,37,44,42,1171,7,74.66666667,64
2014NkNMH1005,2015SSMH22,1649,52,74,168,1336,19,183.6666667,205
2014NkNMH1005,2012HBMd02,1302,25,63,35,1138,41,71.5,66.5
2014NkNMH1005,2015NkNHi0904,1278,28,46,77,1126,1,93,100
2014NkNMH1005,2015NkSMH1203,1109,30,41,70,968,0,87.16666667,90.5
2014NkNMH1005,2015KdLo2702c,1325,39,42,44,1193,7,76.33333333,65
2014NkNMH1005,2015-NkS-MH-20-5,1103,26,50,74,953,0,91.66666667,99
2014NkNMH1005,2015KdLo2004d,1323,43,45,43,1185,7,79.83333333,65.5
2014NkNMH1005,2015APKHi23,791,17,43,108,612,11,104.8333333,129.5
2014NkNMH1005,2015NkSML1301b,1292,35,39,52,1159,7,77.5,71.5
2014NkNMH1005,2014NkSML2605TGCGA,1303,32,54,45,1165,7,78.33333333,72
2014NkNMH1005,2015NkNML2105,1335,30,51,71,1183,0,92.83333333,96.5
2014NkNMH1005,2015SPHi17,1385,43,68,167,1092,15,174,201
2014NkNMH1005,2014NkSLo1001c,1189,31,34,44,1073,7,67,61
2014NkNMH1005,2015NkSML3001b,1303,33,42,42,1179,7,71,63
2014NkNMH1005,2015SSLo02,1245,32,66,144,985,18,150.3333333,177
2014NkNMH1005,2014NkNML0702,1286,27,43,78,1138,0,91.5,99.5
2014NkNMH1005,2014NkSML2605,1301,33,47,49,1165,7,78.16666667,72.5
2014NkNMH1005,2014NkSLo1702,1197,27,42,44,1077,7,68.33333333,65
2014NkNMH1005,2015APKHi08,789,14,47,111,606,11,106.8333333,134.5
2014NkNMH1005,2014NkSHi2201,1177,29,49,65,1034,0,87.16666667,89.5
2014NkNMH1005,2015KdMH2204,1338,31,47,45,1210,5,74.16666667,68.5
2014NkNMH1005,2015SSHi19,1339,32,56,130,1103,18,136,158
2014NkNMH1005,2015KdML2905,1221,33,41,42,1099,6,70.5,62.5
2014NkNMH1005,2015PhoMH20,1025,19,42,137,819,8,125,158
2014NkNMH1005,2015SSHi13,1334,19,64,129,1104,18,130.6666667,161
2014NkNMH1005,2015NkSLo3802b,1211,27,40,53,1084,7,73.33333333,73
2014NkNMH1005,2015SPMd23,1313,32,66,167,1033,15,165.6666667,200
2014NkNMH1005,2014NkSHi0203,1171,26,36,68,1041,0,80.66666667,86
2014NkNMH1005,2014NkNML0902,1286,33,48,76,1129,0,96.66666667,100
2014NkNMH1005,2015NkNML1402,1330,31,48,72,1179,0,92.66666667,96
2014NkNMH1005,2015SPLo15,1476,44,77,177,1157,21,185.8333333,215.5
2014NkNMH1005,2012HBLo01,1160,15,32,25,1048,40,42.66666667,41
2014NkNMH1005,2012HBLo02,1162,17,47,24,1034,40,50.83333333,47.5
2014NkNMH1005,2015NkNHi2403,1283,27,43,76,1136,1,90.16666667,97.5
2014NkNMH1005,2015KobHi14,1212,33,56,143,962,18,145.3333333,171
2014NkNMH1005,2015APRMd09,1297,25,61,168,1027,16,159.1666667,198.5
2014NkNMH1005,2015KdHi0905,1275,30,42,42,1150,11,69,63
2014NkNMH1005,2014NkSMH0104,1280,30,60,73,1117,0,98.66666667,103
2014NkNMH1005,2014NkNMH1401,2063,72,98,9,1814,70,103,58
2014NkNMH1005,2015KdMH07A04,1775,56,85,110,1511,13,153.1666667,152.5
2014KdHi1402,2015NkSHi0705c,1308,27,48,42,1190,1,70,66
2014KdHi1402,2014NkNLo0605,1197,32,31,55,1077,2,73.5,70.5
2014KdHi1402,2014NkSML2901,1347,32,28,18,1261,8,47.33333333,32
2014KdHi1402,2015NkSLo3702,1284,34,49,20,1174,7,60.5,44.5
2014KdHi1402,2015APRMd20,1368,29,54,156,1126,3,150.3333333,183
2014KdHi1402,2015KdMH2204,1497,31,40,19,1399,8,53.33333333,39
2014KdHi1402,2015KobHi01,1233,32,48,138,1012,3,137.3333333,162
2014KdHi1402,2015NkNHi1205,1339,23,33,50,1233,0,65.16666667,66.5
2014KdHi1402,2014NkNMH1005,1261,26,41,34,1145,15,60.5,54.5
2014KdHi1402,2014KdLo1803b,1282,35,29,15,1195,8,47.83333333,29.5
2014KdHi1402,2015KdLo2702c,1430,33,46,17,1322,12,56.33333333,40
2014KdHi1402,2015KdLo2004d,1428,43,43,20,1311,11,63.5,41.5
2014KdHi1402,2014NkSML2605TGCGA,1346,36,35,26,1241,8,58.83333333,43.5
2014KdHi1402,2014NkSLo1702,1234,29,30,20,1145,10,47.66666667,35
2014KdHi1402,2015SPMd23,1393,34,56,158,1140,5,156,186
2014KdHi1402,2014NkNLo2802,1201,33,35,53,1074,6,74.83333333,70.5
2014KdHi1402,2015NkSLo3802b,1301,31,35,23,1206,6,53.5,40.5
2014KdHi1402,2014KdHi2604,2212,49,134,46,1956,27,130.3333333,113
2014KdHi1402,2014NkNML0702,1367,37,28,59,1241,2,78,73
2014KdHi1402,2015KdMH07A04,1826,58,82,89,1592,5,139,130
2014KdHi1402,2015NkSHi2201b,1322,36,48,31,1207,0,68.66666667,55
2014KdHi1402,2015NkSLo4001,1301,32,33,16,1214,6,48.5,32.5
2014KdHi1402,2014NkSHi0505,1238,27,39,53,1119,0,72.83333333,72.5
2014KdHi1402,2015KdHi0703,1325,40,33,15,1224,13,53.16666667,31.5
2014KdHi1402,2015NkNML0902b,1369,25,21,51,1272,0,61.16666667,61.5
2014KdHi1402,2015SPLo16,1429,39,65,153,1168,4,160.5,185.5
2014KdHi1402,2015SPLo15,1425,48,53,155,1166,3,161.8333333,181.5
2014KdHi1402,2015NkNMH0202,1301,42,25,57,1175,2,78.5,69.5
2014KdHi1402,2015KdHi0302b,1317,31,39,16,1218,13,50.83333333,35.5
2014KdHi1402,2014NkSMH2901,1422,37,43,57,1284,1,84.16666667,78.5
2014KdHi1402,2015NkNLo2805,1241,30,28,75,1106,2,84,89
2014KdHi1402,2015NkNLo2103b,1240,31,27,71,1106,5,81.5,84.5
2014KdHi1402,2015NkNMH1001,1315,37,38,53,1185,2,79,72
2014KdHi1402,2014NkSLo2604,1236,29,37,23,1137,10,53.16666667,41.5
2014KdHi1402,2015SSMH22,1728,55,78,163,1428,4,184.3333333,202
2014KdHi1402,2015KdMH1104,1494,27,57,27,1376,7,64.5,55.5
2014KdHi1402,2015-NkS-MH-20-5,1148,20,26,55,1047,0,63,68
2014KdHi1402,2015SSML06,1585,24,86,155,1314,6,162.3333333,198
2014KdHi1402,2015SPMd03,1384,32,51,155,1142,4,150.1666667,180.5
2014KdHi1402,2014NkSHi2201,1239,35,39,54,1110,1,78.83333333,73.5
2014KdHi1402,2012HBMd02,1366,27,43,70,1208,18,86.16666667,91.5
2014KdHi1402,2014NkSHi0203,1229,35,38,53,1103,0,77.66666667,72
2014KdHi1402,2014KdLo2502c,1282,38,33,16,1187,8,52.5,32.5
2014KdHi1402,2015APRMd09,1355,25,66,157,1104,3,154.3333333,190
2014KdHi1402,2014NkNLo0801,1201,27,66,36,1070,2,75,69
2014KdHi1402,2015NkSML3001b,1370,41,29,17,1273,10,53.16666667,31.5
2014KdHi1402,2015NkNMH1801b,1315,40,35,47,1191,2,75.5,64.5
2014KdHi1402,2014KdML0401,1396,39,41,16,1292,8,57.16666667,36.5
2014KdHi1402,2014NkNHi0705,1431,41,38,50,1302,0,79.66666667,69
2014KdHi1402,2015SPHi04,1488,35,62,171,1215,5,168.3333333,202
2014KdHi1402,2014NkSMH0104,1413,35,44,60,1274,0,85.33333333,82
2014KdHi1402,2015KdML0905,1295,44,38,19,1185,9,61,38
2014KdHi1402,2015NkSMH0302,1151,25,19,56,1051,0,63.5,65.5
2014KdHi1402,2012HBMd01,1358,34,43,67,1198,16,88.83333333,88.5
2014KdHi1402,2015NkSHi1502,1317,34,46,44,1192,1,75,67
2014KdHi1402,2015KdML2905,1296,43,37,16,1191,9,57.83333333,34.5
2014KdHi1402,2015NkSML1301b,1365,42,32,19,1262,10,56.66666667,35
2014KdHi1402,2015NkNML2105,1376,28,25,49,1274,0,63.83333333,61.5
2014KdHi1402,2015SPHi17,1498,39,71,174,1209,5,177.5,209.5
2014KdHi1402,2014NkSLo1001c,1220,36,25,26,1123,10,53.83333333,38.5
2014KdHi1402,2015SSLo02,1307,30,44,129,1101,3,128,151
2014KdHi1402,2015APKHi08,786,11,49,94,630,2,94.5,118.5
2014KdHi1402,2015SSLo09,1329,36,38,134,1116,5,132.3333333,153
2014KdHi1402,2015SSHi19,1333,30,43,129,1129,2,127.5,150.5
2014KdHi1402,2014NkNML0902,1369,43,29,56,1238,3,80.5,70.5
2014KdHi1402,2014KdLo2402b,1282,34,34,17,1189,8,51,34
2014KdHi1402,2014KdMH3005,1272,42,28,21,1171,10,56,35
2014KdHi1402,2014KdMH2305,1269,36,35,17,1171,10,52.83333333,34.5
2014KdHi1402,2015KdLo1501b,1413,39,47,15,1302,10,59.5,38.5
2014KdHi1402,2014NkNHi1903,1438,41,38,53,1306,0,81.66666667,72
2014KdHi1402,2014KdML2605,1398,37,42,17,1293,9,57,38
2014KdHi1402,2014NkNMH1702b,1274,22,43,39,1155,15,62.16666667,60.5
2014KdHi1402,2014KdMH0405,1264,40,29,19,1167,9,53.83333333,33.5
2014KdHi1402,2015KdML0801,1292,39,42,16,1186,9,57.66666667,37
2014KdHi1402,2014NkNML0504,1363,32,42,59,1227,3,81.66666667,80
2014KdHi1402,2015NkNLo0302,1234,34,28,75,1096,1,86.66666667,89
2014KdHi1402,2014NkSMH1801,1420,45,38,55,1282,0,85.66666667,74
2014KdHi1402,2015NkSML2703b,1369,39,33,17,1270,10,53.83333333,33.5
2014KdHi1402,2015NkSMH1203,1152,23,25,55,1049,0,64.5,67.5
2014KdHi1402,2014KdML0105,1385,37,35,19,1286,8,54.83333333,36.5
2014KdHi1402,2015APKHi23,789,16,32,99,640,2,92.66666667,115
2014KdHi1402,2015NkNHi0904,1338,19,45,55,1219,0,71.83333333,77.5
2014KdHi1402,2014NkSML2605,1342,32,38,26,1238,8,57.66666667,45
2014KdHi1402,2015PhoMH21,1109,23,47,127,909,3,123.5,150.5
2014KdHi1402,2015PhoMH20,1103,27,35,132,906,3,123.5,149.5
2014KdHi1402,2015NkNML1402,1375,30,23,49,1273,0,64.16666667,60.5
2014KdHi1402,2012HBLo01,1259,18,40,50,1139,12,65.33333333,70
2014KdHi1402,2012HBLo02,1265,22,64,51,1116,12,80.66666667,83
2014KdHi1402,2015NkNHi2403,1341,21,36,53,1231,0,67.33333333,71
2014KdHi1402,2015KobHi14,1239,29,50,136,1021,3,135,161
2014KdHi1402,2015KdHi0905,1329,40,38,16,1219,16,56.33333333,35
2014KdHi1402,2014NkNMH1401,1273,29,26,40,1163,15,59,53
2014KdHi1402,2014NkNHi1205,1438,39,36,54,1309,0,80,72
2014KdHi1402,2015SSHi13,1329,25,42,130,1130,2,124.3333333,151
2014KdLo1803b,2015NkSHi0705c,1238,26,50,31,1130,1,63,56
2014KdLo1803b,2014NkNLo0605,1190,33,28,47,1082,0,67.33333333,61
2014KdLo1803b,2014NkSML2901,1300,38,37,2,1215,8,45.16666667,20.5
2014KdLo1803b,2015NkSLo3702,1190,26,53,12,1089,10,51.83333333,38.5
2014KdLo1803b,2015APRMd20,1349,32,60,156,1100,1,155.3333333,186
2014KdLo1803b,2015KdMH2204,1357,37,39,5,1269,7,47.5,24.5
2014KdLo1803b,2015KobHi01,1194,27,51,129,987,0,129.5,154.5
2014KdLo1803b,2015NkNHi1205,1266,22,40,39,1165,0,60.66666667,59
2014KdLo1803b,2014NkNMH1005,1208,29,38,43,1091,7,67,62
2014KdLo1803b,2015KdLo2702c,1312,34,50,2,1217,9,49,27
2014KdLo1803b,2015KdLo2004d,1310,42,35,1,1222,10,46.16666667,18.5
2014KdLo1803b,2014NkSML2605TGCGA,1297,37,37,8,1206,9,48.5,26.5
2014KdLo1803b,2014NkSLo1702,1246,28,45,6,1157,10,45.16666667,28.5
2014KdLo1803b,2014NkNLo2802,1196,31,35,49,1080,1,70.83333333,66.5
2014KdLo1803b,2015NkSLo3802b,1202,29,35,5,1126,7,40.16666667,22.5
2014KdLo1803b,2015SPMd23,1315,40,71,162,1042,0,170.1666667,197.5
2014KdLo1803b,2014NkNML0702,1280,32,33,39,1176,0,63.83333333,55.5
2014KdLo1803b,2015KdMH07A04,1711,42,82,75,1509,3,119,116
2014KdLo1803b,2015NkSHi2201b,1249,32,49,22,1145,1,60.5,46.5
2014KdLo1803b,2015NkSLo4001,1202,31,34,4,1126,7,40.33333333,21
2014KdLo1803b,2014NkSHi0505,1208,24,34,39,1111,0,59,56
2014KdLo1803b,2015KdHi0703,1244,32,39,4,1159,10,43.5,23.5
2014KdLo1803b,2015NkNML0902b,1292,24,37,35,1195,1,57.83333333,53.5
2014KdLo1803b,2015SPLo16,1385,38,66,159,1120,2,164.3333333,192
2014KdLo1803b,2015SPLo15,1367,38,69,157,1096,7,164.5,191.5
2014KdLo1803b,2015NkNMH0202,1292,37,37,37,1181,0,67.83333333,55.5
2014KdLo1803b,2015KdHi0302b,1239,32,33,4,1160,10,40.5,20.5
2014KdLo1803b,2014NkSMH2901,1347,30,55,34,1227,1,70.16666667,61.5
2014KdLo1803b,2015NkNLo2805,1249,29,40,53,1126,1,74.66666667,73
2014KdLo1803b,2015NkNLo2103b,1249,28,54,52,1115,0,80.33333333,79
2014KdLo1803b,2015NkNMH1001,1300,32,43,38,1187,0,68.16666667,59.5
2014KdLo1803b,2014NkSLo2604,1246,28,53,5,1150,10,48.5,31.5
2014KdLo1803b,2015SSMH22,1629,46,75,166,1342,0,178.8333333,203.5
2014KdLo1803b,2015KdMH1104,1353,33,63,3,1247,7,55.5,34.5
2014KdLo1803b,2015-NkS-MH-20-5,1103,24,26,38,1015,0,54.33333333,51
2014KdLo1803b,2015SSML06,1480,24,74,160,1222,0,159.6666667,197
2014KdLo1803b,2015SPMd03,1308,41,64,152,1051,0,160.6666667,184
2014KdLo1803b,2014NkSHi2201,1210,27,41,42,1100,0,66.5,62.5
2014KdLo1803b,2012HBMd02,1332,23,63,85,1154,7,103.5,116.5
2014KdLo1803b,2014NkSHi0203,1198,26,27,39,1106,0,56.83333333,52.5
2014KdLo1803b,2014KdLo2502c,2084,69,105,23,1870,17,113.8333333,75.5
2014KdLo1803b,2015APRMd09,1341,29,64,159,1087,2,157.3333333,191
2014KdLo1803b,2014NkNLo0801,1195,30,60,26,1078,1,67.33333333,56
2014KdLo1803b,2015NkSML3001b,1350,38,33,1,1268,10,42.5,17.5
2014KdLo1803b,2015NkNMH1801b,1300,33,48,39,1180,0,72,63
2014KdLo1803b,2014KdML0401,1371,38,45,5,1273,10,51.16666667,27.5
2014KdLo1803b,2014NkNHi0705,1373,30,46,44,1253,0,72.33333333,67
2014KdLo1803b,2015SPHi04,1319,39,53,162,1065,0,160.5,188.5
2014KdLo1803b,2014NkSMH0104,1338,30,42,38,1226,2,66.33333333,59
2014KdLo1803b,2015KdML0905,1290,45,43,4,1187,11,54.16666667,25.5
2014KdLo1803b,2015NkSMH0302,1107,22,29,38,1018,0,54.5,52.5
2014KdLo1803b,2012HBMd01,1318,31,66,64,1150,7,96.33333333,97
2014KdLo1803b,2015NkSHi1502,1246,31,44,35,1135,1,66,57
2014KdLo1803b,2015KdML2905,1291,40,40,4,1199,8,49.33333333,24
2014KdLo1803b,2015NkSML1301b,1344,39,32,6,1258,9,46,22
2014KdLo1803b,2015NkNML2105,1298,32,46,36,1183,1,68.33333333,59
2014KdLo1803b,2015SPHi17,1329,38,59,151,1076,5,155.5,180.5
2014KdLo1803b,2014NkSLo1001c,1241,35,36,10,1150,10,48,28
2014KdLo1803b,2015SSLo02,1261,32,65,132,1031,1,141.8333333,164.5
2014KdLo1803b,2015APKHi08,755,12,42,99,601,1,95,120
2014KdLo1803b,2015SSLo09,1275,39,47,137,1051,1,140.8333333,160.5
2014KdLo1803b,2015SSHi19,1339,35,51,130,1123,0,135.5,155.5
2014KdLo1803b,2014NkNML0902,1282,35,38,37,1172,0,67,56
2014KdLo1803b,2014KdLo2402b,2084,57,128,19,1858,22,114.6666667,83
2014KdLo1803b,2014KdMH3005,1208,36,36,7,1120,9,46.66666667,25
2014KdLo1803b,2014KdMH2305,1208,37,49,3,1109,10,51.16666667,27.5
2014KdLo1803b,2015KdLo1501b,1300,40,50,0,1201,9,51.66666667,25
2014KdLo1803b,2014NkNHi1903,1376,32,45,45,1254,0,73.83333333,67.5
2014KdLo1803b,2014KdML2605,1373,33,56,3,1271,10,52,31
2014KdLo1803b,2014NkNMH1702b,1216,28,35,49,1097,7,68.83333333,66.5
2014KdLo1803b,2014KdMH0405,1208,34,42,4,1113,15,46.33333333,25
2014KdLo1803b,2015KdML0801,1290,38,41,5,1198,8,49.16666667,25.5
2014KdLo1803b,2014NkNML0504,1279,29,34,37,1179,0,61,54
2014KdLo1803b,2015NkNLo0302,1248,32,44,52,1120,0,78,74
2014KdLo1803b,2014NkSMH1801,1345,35,44,34,1231,1,68,56
2014KdLo1803b,2015NkSML2703b,1348,40,36,3,1260,9,46.66666667,21
2014KdLo1803b,2015NkSMH1203,1110,23,34,37,1016,0,57,54
2014KdLo1803b,2014KdML0105,1361,36,52,8,1255,10,55.33333333,34
2014KdLo1803b,2015APKHi23,757,19,30,97,611,0,92.33333333,112
2014KdLo1803b,2015NkNHi0904,1265,20,46,43,1156,0,65,66
2014KdLo1803b,2014NkSML2605,1294,36,47,3,1200,8,49.5,26.5
2014KdLo1803b,2015PhoMH21,1083,27,49,128,873,6,127.8333333,152.5
2014KdLo1803b,2015PhoMH20,1069,27,55,123,858,6,127.5,150.5
2014KdLo1803b,2015NkNML1402,1297,27,37,36,1196,1,60.5,54.5
2014KdLo1803b,2012HBLo01,1161,19,33,52,1050,7,63.83333333,68.5
2014KdLo1803b,2012HBLo02,1167,22,59,56,1023,7,81.5,85.5
2014KdLo1803b,2015NkNHi2403,1266,23,46,39,1158,0,64.33333333,62
2014KdLo1803b,2015KobHi14,1197,28,53,132,984,0,133.1666667,158.5
2014KdLo1803b,2015KdHi0905,1246,36,35,10,1156,9,48.16666667,27.5
2014KdLo1803b,2014NkNMH1401,1215,22,40,45,1101,7,64.66666667,65
2014KdLo1803b,2014NkNHi1205,1375,30,50,48,1247,0,77,73
2014KdLo1803b,2015SSHi13,1335,31,50,128,1126,0,131,153
2015KdLo2702c,2015NkSHi2201b,1398,35,58,26,1276,3,69.66666667,55
2015KdLo2702c,2015NkNMH1801b,1906,31,63,143,1658,11,147.5,174.5
2015KdLo2702c,2015SPLo15,1562,48,81,170,1262,1,185.8333333,210.5
2015KdLo2702c,2015NkSLo4001,1696,37,68,33,1541,17,80.66666667,67
2015KdLo2702c,2015NkSHi0705c,1377,32,49,38,1257,1,71.16666667,62.5
2015KdLo2702c,2015SPHi04,1600,43,74,165,1315,3,175.6666667,202
2015KdLo2702c,2015NkNML0902b,1481,30,46,52,1353,0,77.66666667,75
2015KdLo2702c,2015SPLo16,1581,39,92,173,1277,0,187.3333333,219
2015KdLo2702c,2015KdML0905,1475,50,53,7,1353,12,64.5,33.5
2015KdLo2702c,2015NkSMH0302,1290,33,53,47,1157,0,79.83333333,73.5
2015KdLo2702c,2015KdMH1104,1525,45,56,14,1404,6,67.33333333,42
2015KdLo2702c,2015KdML0801,1470,41,58,6,1353,12,60.33333333,35
2015KdLo2702c,2015NkNMH0202,1883,38,57,61,1691,36,94.5,89.5
2015KdLo2702c,2015NkSLo3702,1654,40,63,45,1495,11,88.16666667,76.5
2015KdLo2702c,2015APRMd20,1432,26,65,167,1174,0,161.1666667,199.5
2015KdLo2702c,2015PhoMH21,1203,22,54,131,996,0,129,158
2015KdLo2702c,2015NkNLo2805,1897,37,61,162,1630,7,163.1666667,192.5
2015KdLo2702c,2015NkNLo2103b,1894,37,64,171,1615,7,170.6666667,203
2015KdLo2702c,2015NkSHi1502,1394,32,44,41,1276,1,70.66666667,63
2015KdLo2702c,2015NkNMH1001,1906,29,67,138,1656,16,144.8333333,171.5
2015KdLo2702c,2015SSML06,1657,34,87,175,1361,0,182.8333333,218.5
2015KdLo2702c,2015SSLo09,1511,33,70,157,1250,1,161.6666667,192
2015KdLo2702c,2015NkNLo0302,1893,40,54,161,1631,7,161,188
2015KdLo2702c,2015KobHi01,1385,37,66,150,1132,0,157.6666667,183
2015KdLo2702c,2015NkNHi1205,1513,25,45,46,1396,1,69.83333333,68.5
2015KdLo2702c,2015NkSML2703b,1729,51,48,60,1556,14,98,84
2015KdLo2702c,2015SSMH22,1895,57,112,188,1538,0,219.3333333,244
2015KdLo2702c,2012HBMd02,1473,32,71,80,1280,10,110.1666667,115.5
2015KdLo2702c,2015NkNHi0904,1503,25,55,46,1376,1,74.83333333,73.5
2015KdLo2702c,2015NkSMH1203,1294,39,49,47,1159,0,81.83333333,71.5
2015KdLo2702c,2015APRMd09,1422,20,77,168,1157,0,163.8333333,206.5
2015KdLo2702c,2015-NkS-MH-20-5,1282,32,57,49,1144,0,82.5,77.5
2015KdLo2702c,2015APKHi23,904,11,50,107,736,0,103.6666667,132
2015KdLo2702c,2015NkSML1301b,1701,41,65,35,1549,11,83.16666667,67.5
2015KdLo2702c,2015NkNML2105,1492,34,54,51,1353,0,83.66666667,78
2015KdLo2702c,2015SPHi17,1607,47,71,173,1314,2,182.1666667,208.5
2015KdLo2702c,2015NkSML3001b,1731,47,41,45,1582,16,81.83333333,65.5
2015KdLo2702c,2015SSLo02,1490,37,75,153,1224,1,164.1666667,190.5
2015KdLo2702c,2015SPMd03,1474,37,71,162,1204,0,168.1666667,197.5
2015KdLo2702c,2015APKHi08,902,9,49,110,734,0,103.8333333,134.5
2015KdLo2702c,2012HBMd01,1458,38,83,69,1261,7,112.8333333,110.5
2015KdLo2702c,2015KdMH2204,1530,44,33,7,1439,7,50.5,23.5
2015KdLo2702c,2015SSHi19,1477,33,70,139,1234,1,149.6666667,174
2015KdLo2702c,2015KdML2905,1475,41,53,7,1362,12,58.5,33.5
2015KdLo2702c,2015PhoMH20,1197,26,47,131,993,0,128.1666667,154.5
2015KdLo2702c,2015SSHi13,1471,29,60,138,1242,2,141.3333333,168
2015KdLo2702c,2015NkSLo3802b,1689,33,61,49,1534,12,85.16666667,79.5
2015KdLo2702c,2015SPMd23,1487,38,64,162,1223,0,165.3333333,194
2015KdLo2702c,2015NkNML1402,1492,34,52,45,1360,1,78.66666667,71
2015KdLo2702c,2012HBLo01,1670,17,99,132,1410,12,148.8333333,181.5
2015KdLo2702c,2012HBLo02,1724,29,96,128,1455,16,152.6666667,176
2015KdLo2702c,2015NkNHi2403,1515,27,46,49,1393,0,73.66666667,72
2015KdLo2702c,2015KobHi14,1391,35,61,146,1149,0,151.1666667,176.5
2015KdLo2702c,2015KdMH07A04,2626,60,135,197,2212,22,238.8333333,264.5
2015KdLo2004d,2015NkSHi2201b,1395,43,57,23,1270,2,72.5,51.5
2015KdLo2004d,2015NkNMH1801b,1905,38,68,136,1653,10,150,170
2015KdLo2004d,2015SPLo15,1557,54,70,174,1259,0,187,209
2015KdLo2004d,2015NkSLo4001,1693,42,71,64,1504,12,106.1666667,99.5
2015KdLo2004d,2015NkSHi0705c,1376,35,58,37,1245,1,77,66
2015KdLo2004d,2015SPHi04,1596,46,71,172,1307,0,180.8333333,207.5
2015KdLo2004d,2015NkNML0902b,1478,32,49,49,1348,0,78.5,73.5
2015KdLo2004d,2015SPLo16,1575,45,81,175,1274,0,187.1666667,215.5
2015KdLo2004d,2015KdML0905,1470,60,46,6,1348,10,67,29
2015KdLo2004d,2015NkSMH0302,1287,41,34,48,1164,0,76.33333333,65
2015KdLo2004d,2015KdMH1104,1523,47,68,7,1389,12,70,41
2015KdLo2004d,2015KdML0801,1465,50,53,6,1346,10,63.83333333,32.5
2015KdLo2004d,2015NkNMH0202,1882,50,52,125,1651,4,142.6666667,151
2015KdLo2004d,2015NkSLo3702,1652,40,76,50,1474,12,98,88
2015KdLo2004d,2015APRMd20,1429,33,59,169,1168,0,164.1666667,198.5
2015KdLo2004d,2015PhoMH21,1203,24,63,129,987,0,133.5,160.5
2015KdLo2004d,2015NkNLo2805,1894,47,59,172,1612,4,175.5,201.5
2015KdLo2004d,2015NkNLo2103b,1891,44,68,180,1595,4,183.3333333,214
2015KdLo2004d,2015NkSHi1502,1393,41,41,40,1270,1,74.5,60.5
2015KdLo2004d,2015NkNMH1001,1905,42,60,148,1648,7,156.6666667,178
2015KdLo2004d,2015SSML06,1653,29,97,162,1361,4,175.8333333,210.5
2015KdLo2004d,2015SSLo09,1507,39,63,157,1248,0,162.1666667,188.5
2015KdLo2004d,2015NkNLo0302,1890,50,52,170,1614,4,172.6666667,196
2015KdLo2004d,2015KobHi01,1384,48,61,150,1125,0,162.5,180.5
2015KdLo2004d,2015NkNHi1205,1509,32,42,47,1387,1,73.66666667,68
2015KdLo2004d,2015NkSML2703b,1728,60,41,47,1564,16,91.83333333,67.5
2015KdLo2004d,2015SSMH22,1887,64,109,188,1524,2,222.5,242.5
2015KdLo2004d,2012HBMd02,1471,34,70,91,1269,7,118.3333333,126
2015KdLo2004d,2015NkNHi0904,1499,27,62,49,1360,1,81.66666667,80
2015KdLo2004d,2015NkSMH1203,1291,44,36,47,1164,0,78.66666667,65
2015KdLo2004d,2015KdLo2702c,3269,84,146,264,2739,36,305,337
2015KdLo2004d,2015-NkS-MH-20-5,1280,36,46,50,1148,0,80.33333333,73
2015KdLo2004d,2015APKHi23,904,17,46,106,735,0,105,129
2015KdLo2004d,2015NkSML1301b,1700,50,58,21,1557,14,76.33333333,50
2015KdLo2004d,2015NkNML2105,1489,40,49,47,1353,0,82.5,71.5
2015KdLo2004d,2015SPHi17,1603,49,70,178,1306,0,186.3333333,213
2015KdLo2004d,2015NkSML3001b,1730,54,38,41,1583,14,82.33333333,60
2015KdLo2004d,2015SSLo02,1488,45,64,155,1223,1,165.3333333,187
2015KdLo2004d,2015SPMd03,1471,44,69,161,1197,0,171.1666667,195.5
2015KdLo2004d,2015APKHi08,902,12,51,107,732,0,104.8333333,132.5
2015KdLo2004d,2012HBMd01,1456,50,62,71,1266,7,111.6666667,102
2015KdLo2004d,2015KdMH2204,1528,48,41,13,1420,6,61.16666667,33.5
2015KdLo2004d,2015SSHi19,1473,38,62,140,1233,0,149.6666667,171
